site,lon,lat,sp1,sp2,sp3,wc1,wc2,wc3,wc4,wc5,wc6,wc7,wc8,wc9,wc10,wc11,wc12,wc13,wc14,wc15,wc16,wc17,wc18,wc19,lc1,lc2,lc3,lc4,lc5,lc6,lc7,lc8,lc10,lc11,lc12,lc13,lc14
261121,-65.125,44.125,1,0,0,72.12666320800781,58.25444412231445,204.9888916015625,7619.07568359375,209.913330078125,-74.15110778808594,284.0577697753906,-26.635555267333984,165.772216796875,178.39111328125,-34.77333450317383,1402.155517578125,154.31777954101562,87.47110748291016,19.01444435119629,453.7833251953125,266.0088806152344,273.5888977050781,396.0411071777344,46,0,0,0,0,0,0,0,0,22,0,56,5
261122,-65.125,44.375,1,0,0,70.35221862792969,65.08222198486328,215.67555236816406,7969.41650390625,217.47000122070312,-84.268890380859375,301.7255554199219,-25.431110382080078,169.90444946289062,180.81333923339844,-41.49555587768555,1383.5888671875,149.21444702148438,90.06888580322266,17.64555549621582,442.1155700683594,272.24334716796875,283.7255554199219,379.9788818359375,61,0,0,0,0,0,0,0,0,29,0,56,5
261123,-65.125,44.625,1,0,0,64.7522201538086,68.77333068847656,219.99444580078125,8177.85888671875,217.72555541992188,-94.82555389404297,312.54888916015625,-4.46999979019165,167.74110412597656,177.62554931640625,-50.045555114746094,1343.5133056640625,142.24444580078125,93.0088882446289,15.665555953979492,423.9122314453125,280.2789001464844,289.2288818359375,356.1755676269531,66,0,0,0,0,0,0,0,0,30,0,56,4
261124,-65.125,44.875,1,0,0,66.51590728759766,70.63068389892578,219.61817932128906,8398.4306640625,223.99432373046875,-97.77613830566406,321.7363586425781,-10.136363983154297,146.2772674560547,181.97840881347656,-51.45568084716797,1250.8443603515625,137.375,83.269317626953125,17.337499618530273,404.3829650878906,251.75340270996094,259.911376953125,337.47955322265625,51,0,0,0,0,9,0,1,2,29,0,58,5
261125,-65.125,45.125,1,0,0,68.63551330566406,71.9532699584961,218.78504943847656,8570.2900390625,229.2897186279297,-99.37383270263672,328.6822509765625,-3.2616822719573975,176.87850952148438,186.19625854492188,-51.953269958496094,1314.0560302734375,147.2897186279297,84.71028137207031,19.457944869995117,431.7383117675781,255.9158935546875,260.8971862792969,358.40185546875,0,9,0,0,0,0,0,0,0,0,0,58,0
261127,-65.125,45.625,1,1,0,51.72282028198242,74.95220947265625,216.06690979003906,8998.359375,219.9868621826172,-126.41696166992188,346.4432373046875,-19.204301834106445,163.98208618164062,174.07765197753906,-75.30107879638672,1359.5316162109375,138.46714782714844,85.62604522705078,14.117084503173828,410.5770568847656,271.4683532714844,271.8100280761719,326.7933044433594,59,0,0,0,0,0,0,0,0,27,0,55,4
261128,-65.125,45.875,1,0,0,57.21666717529297,74.714447021484375,210.93666076660156,9247.845703125,228.75111389160156,-125.4566650390625,354.2322082519531,-17.922222137451172,161.47332763671875,182.81222534179688,-73.554443359375,1258.131103515625,125.65666961669922,83.21666717529297,12.583333015441895,373.28887939453125,261.5677795410156,261.9811096191406,308.2177734375,61,0,0,0,0,5,0,0,0,31,0,58,4
261129,-65.125,46.125,1,0,0,58.28111267089844,73.3822250366211,205.31666564941406,9396.2626953125,230.88999938964844,-126.4655532836914,357.3722229003906,19.56999969482422,31.885555267333984,185.8866729736328,-74.7611083984375,1160.4766845703125,107.59222412109375,83.43000030517578,7.988888740539551,319.84332275390625,266.9422302246094,276.1722106933594,272.04998779296875,60,0,0,0,0,5,0,0,0,31,0,58,4
261131,-65.125,46.625,1,0,0,56.885555267333984,69.12889099121094,194.1022186279297,9516.4921875,228.03778076171875,-128.04222106933594,356.0577697753906,-1.1255555152893066,41.573333740234375,186.32110595703125,-78.3933334350586,1095.361083984375,102.98444366455078,80.49444580078125,8.229999542236328,304.292236328125,251.95443725585938,267.5411071777344,256.40777587890625,66,0,0,0,0,0,0,0,0,31,0,55,4
261132,-65.125,46.875,1,0,0,55.25777816772461,67.084442138671875,189.4844512939453,9529.083984375,224.98666381835938,-128.92333984375,353.9588928222656,-4.066666603088379,14.522222518920898,184.8733367919922,-80.43111419677734,1044.5355224609375,99.83555603027344,77.4544448852539,9.288888931274414,296.9322204589844,236.19332885742188,252.90333557128906,249.19778442382812,66,0,0,0,0,0,0,0,0,31,0,55,4
261133,-65.125,47.125,1,0,0,54.7666015625,65.68121337890625,186.02276611328125,9558.064453125,223.75901794433594,-129.2694549560547,353.02655029296875,42.0379524230957,1.0037950277328491,184.7058868408203,-81.57875061035156,951.04931640625,92.307403564453125,67.69449615478516,10.013282775878906,272.1669921875,204.8557891845703,237.6527557373047,223.2789306640625,23,0,0,0,0,0,0,0,0,12,0,59,4
261134,-65.125,47.375,1,1,0,51.11824417114258,63.974098205566406,182.36260986328125,9557.65625,218.604736328125,-132.07545471191406,350.70269775390625,-11.67792797088623,-6.26576566696167,180.8682403564453,-85.5450439453125,958.18695068359375,93.41441345214844,67.1858139038086,10.625,276.4549560546875,209.28941345214844,244.18356323242188,217.3018035888672,61,0,0,0,0,1,0,0,0,30,0,56,4
261135,-65.125,47.625,1,0,0,48.668888092041016,63.052223205566406,179.8733367919922,9597.498046875,215.75332641601562,-134.69888305664062,350.47222900390625,-28.945554733276367,-15.844444274902344,178.7211151123047,-88.86444091796875,1045.066650390625,107.45111083984375,72.80777740478516,11.622221946716309,313.6833190917969,232.33444213867188,264.52777099609375,235.35777282714844,63,0,0,0,0,2,1,0,0,32,0,57,3
261136,-65.125,47.875,1,0,0,49.0439567565918,62.67033004760742,178.2161102294922,9655.9560546875,216.4835205078125,-134.996337890625,351.5054931640625,-29.007326126098633,22.879121780395508,179.77655029296875,-89.54578399658203,1086.84619140625,112.05494689941406,76.4102554321289,11.69597053527832,326.8974304199219,242.989013671875,274.24542236328125,245.6813201904297,15,0,0,0,0,0,0,0,0,7,0,59,4
261137,-65.125,48.125,1,0,0,37.797637939453125,63.750370025634766,180.45494079589844,9694.53515625,206.03396606445312,-147.2289581298828,353.3101806640625,105.99261474609375,-99.525848388671875,168.3589324951172,-101.59527587890625,1047.788818359375,101.62776947021484,65.8966064453125,11.853766441345215,295.0177307128906,209.6971893310547,291.4534606933594,209.7991180419922,46,0,0,0,0,2,0,0,0,23,0,54,3
261138,-65.125,48.375,1,0,0,24.35333251953125,63.682220458984375,181.8877716064453,9602.5859375,191.02667236328125,-159.05111694335938,350.0877685546875,12.341111183166504,-111.28333282470703,153.33888244628906,-113.99222564697266,1090.267822265625,106.53221893310547,70.529998779296875,10.997777938842773,309.9800109863281,225.53111267089844,296.6544494628906,225.5833282470703,67,0,0,0,0,0,0,0,0,31,0,55,3
261139,-65.125,48.625,1,0,0,20.03333282470703,62.06222152709961,179.04444885253906,9553.9599609375,184.82000732421875,-161.7822265625,346.60223388671875,73.14444732666016,-100.7933349609375,148.14443969726562,-117.96111297607422,1093.2733154296875,109.72666931152344,68.34889221191406,13.262222290039062,320.239990234375,222.5322265625,315.26556396484375,223.1844482421875,67,0,0,0,0,0,0,0,0,31,0,55,3
261140,-65.125,48.875,1,0,0,18.067777633666992,56.76222229003906,169.07444763183594,9384.8125,177.21888732910156,-158.40110778808594,335.6166687011719,102.51667022705078,-59.220001220703125,144.1811065673828,-117.9544448852539,1024.554443359375,104.40666961669922,63.29666519165039,14.646666526794434,302.5977783203125,204.7888946533203,300.9689025878906,210.47332763671875,68,0,0,0,0,0,0,0,0,31,0,55,3
261141,-65.125,49.125,1,0,0,21.61025047302246,48.68891525268555,151.96543884277344,9167.5986328125,172.7759246826172,-147.4970245361328,320.282470703125,52.787841796875,7.660309791564941,145.38975524902344,-111.84505462646484,996.717529296875,103.12991333007812,62.78426742553711,15.168057441711426,294.0190734863281,197.20143127441406,283.8224182128906,215.93563842773438,59,0,0,0,0,0,0,0,0,28,0,55,3
261146,-65.125,50.375,1,0,0,19.238094329833984,43.398494720458984,134.13282775878906,9403.8291015625,169.05137634277344,-154.29949951171875,323.3884582519531,66.4160385131836,-113.85338592529297,145.45989990234375,-118.3583984375,1061.660400390625,117.4047622680664,54.45488739013672,21.32832145690918,347.8057556152344,178.19549560546875,304.80950927734375,178.52005004882812,58,0,0,2,0,0,0,0,0,26,0,58,2
261163,-65.125,54.625,1,0,0,-33.66555404663086,68,161.5399932861328,12043.6923828125,171.55999755859375,-251.4344482421875,423.0233459472656,118.48666381835938,-200.41221618652344,124.29888916015625,-208.04222106933594,772.51446533203125,102.44889068603516,39.50444412231445,32.26222229003906,283.8177795410156,128.2355499267578,277.957763671875,128.44000244140625,99,0,0,0,0,0,0,0,0,0,0,30,1
261174,-65.125,57.375,0,0,0,-52.61111068725586,68,161.63221740722656,11939.765625,155.60888671875,-267.4222106933594,423.00665283203125,105.5955581665039,-101.86666870117188,105.64111328125,-227.7644500732422,585.12109375,88.285552978515625,24.004444122314453,47.90777587890625,258.0733337402344,73.02777862548828,258.0722351074219,85.27222442626953,98,0,0,0,0,0,0,0,0,0,0,1,0
261182,-65.125,59.375,1,0,0,-63.46906661987305,47.58942794799805,139.3014678955078,10016.60546875,96.872894287109375,-244.69515991210938,341.5567932128906,55.33070755004883,-74.02924346923828,66.95500183105469,-215.5624237060547,572.06976318359375,92.4229507446289,22.282339096069336,47.341957092285156,255.04949951171875,67.94488525390625,253.1799774169922,92.80989837646484,83,0,0,0,0,0,0,0,0,1,0,102,2
261689,-64.875,44.125,1,0,0,72.187774658203125,56.70888900756836,200.32333374023438,7624.66357421875,209.413330078125,-73.52555847167969,282.9422302246094,-3.108888864517212,165.48777770996094,178.804443359375,-34.68333435058594,1433.901123046875,156.0144500732422,87.53666687011719,19.36222267150879,462.08111572265625,269.0944519042969,274.901123046875,403.1444396972656,63,0,0,0,0,0,0,0,0,30,0,56,5
261690,-64.875,44.375,1,0,0,70.70111083984375,63.815555572509766,212.30667114257812,7980.06689453125,216.88221740722656,-83.62889099121094,300.52777099609375,3.390000104904175,170.13555908203125,181.67889404296875,-41.258888244628906,1430.1077880859375,156.09555053710938,91.35221862792969,18.512222290039062,460.4633483886719,277.6722106933594,285.6766662597656,392.1944580078125,58,0,0,0,0,0,0,0,0,27,0,56,5
261691,-64.875,44.625,1,0,0,66.10111236572266,68.182220458984375,217.9711151123047,8209.6875,218.9388885498047,-93.80999755859375,312.76666259765625,-0.08222222328186035,167.41555786132812,179.72555541992188,-49.14555740356445,1342.658935546875,143.72666931152344,91.2155532836914,16.225555419921875,426.10223388671875,275.4444580078125,282.336669921875,354.2588806152344,66,0,0,0,0,0,0,0,0,31,0,56,5
261692,-64.875,44.875,1,0,0,64.65666961669922,70.74666595458984,219.49444580078125,8414.2734375,222.32666015625,-99.92555236816406,322.2955627441406,-4.137777805328369,155.58888244628906,180.6666717529297,-53.59111022949219,1289.451171875,139.1344451904297,86.01777648925781,17.081111907958984,412.8788757324219,261.1122131347656,269.5944519042969,343.3944396972656,62,0,0,0,0,3,0,0,0,31,0,56,5
261693,-64.875,45.125,1,0,0,67.17276763916016,72.18089294433594,218.6199188232422,8609.5263671875,228.63821411132812,-101.67479705810547,330.2886047363281,-1.9796748161315918,125.34349822998047,185.54470825195312,-53.995933532714844,1243.4715576171875,132.32723999023438,83.54878234863281,15.526422500610352,389.5467529296875,254.91259765625,261.7195129394531,321.94512939453125,21,0,0,0,0,8,1,1,1,16,0,60,4
261694,-64.875,45.375,1,0,0,64.7074966430664,73.94249725341797,215.94500732421875,8900.2548828125,231.2899932861328,-110.61000061035156,341.8525085449219,-2.7950000762939453,165.88499450683594,186.4425048828125,-60.89250183105469,1391.782470703125,148.21499633789062,89.45500183105469,16.772499084472656,438.06500244140625,275.63250732421875,276.62249755859375,357.50750732421875,22,0,0,0,0,0,0,0,0,10,0,56,4
261695,-64.875,45.625,1,1,0,55.99634552001953,73.749542236328125,212.76234436035156,9046.8955078125,224.40402221679688,-122.4753189086914,346.8665466308594,-2.612431526184082,176.51736450195312,179.4168243408203,-71.97074890136719,1301.510009765625,129.4661865234375,84.99085998535156,12.234004020690918,382.2998046875,269.0091552734375,269.0256042480469,309.18463134765625,34,0,0,0,0,0,0,0,0,15,0,55,4
261696,-64.875,45.875,1,0,0,52.93888854980469,72.20111083984375,207.35000610351562,9142.6513671875,221.54888916015625,-126.65110778808594,348.2044372558594,-21.782222747802734,177.69444274902344,177.69444274902344,-76.57666778564453,1305.3843994140625,130.5588836669922,84.50333404541016,13.267777442932129,388.4366760253906,264.28778076171875,264.28778076171875,327.8255615234375,66,0,0,0,0,1,0,0,0,32,0,56,4
261697,-64.875,46.125,1,0,0,58.18777847290039,68.883331298828125,197.3333282470703,9293.2568359375,226.55999755859375,-122.50333404541016,349.0344543457031,14.121110916137695,93.39555358886719,185.19667053222656,-73.7044448852539,1146.201171875,107.98555755615234,80.23444366455078,9.073333740234375,321.2699890136719,255.77667236328125,260.40667724609375,273.2200012207031,54,0,0,0,2,9,0,0,0,31,0,60,5
261698,-64.875,46.375,1,0,0,56.97888946533203,64.93333435058594,187.9022216796875,9330.458984375,223.06333923339844,-122.4111099243164,345.4744567871094,-14.649999618530273,96.12000274658203,184.77000427246094,-75.66777801513672,1113.14111328125,105.5888900756836,79.51667022705078,8.777777671813965,313.7744445800781,254.68333435058594,258.3677673339844,263.2900085449219,61,0,0,0,0,5,0,0,0,32,0,58,4
261699,-64.875,46.625,1,0,0,57.295005798339844,61.53310012817383,179.75376892089844,9359.1279296875,221.39256286621094,-120.81068420410156,342.20672607421875,-16.96864128112793,69.2148666381836,185.74331665039062,-75.96864318847656,1108.1788330078125,107.48780822753906,80.9593505859375,9.500580787658691,318.79095458984375,252.8339080810547,262.2392578125,262.95123291015625,52,0,0,0,0,2,0,0,0,27,0,58,4
261700,-64.875,46.875,1,0,0,55.95328903198242,60.41401290893555,176.692138671875,9395.224609375,219.60084533691406,-122.23991394042969,341.8258972167969,20.24628448486328,9.951168060302734,184.7982940673828,-78.02123260498047,1013.210205078125,97.32271575927734,75.282379150390625,9.263269424438477,288.38427734375,227.60934448242188,246.8450164794922,240.64755249023438,23,0,0,0,0,0,0,0,0,11,0,55,4
261701,-64.875,47.125,1,0,0,54.969566345214844,58.1478271484375,171.795654296875,9374.712890625,216.67391967773438,-121.6956558227539,338.36956787109375,44.334781646728516,12.273913383483887,183.63912963867188,-78.88695526123047,950.41302490234375,92.843475341796875,68.64347839355469,9.843478202819824,273.9391174316406,208.0347900390625,233.795654296875,227.81304931640625,0,15,0,0,0,1,0,0,0,0,0,84,0
261702,-64.875,47.375,1,0,0,52.27388381958008,57.624202728271484,169.91082763671875,9430.6845703125,214.0477752685547,-125.08280181884766,339.1114501953125,-16.643312454223633,5.296178340911865,181.35031127929688,-82.76114654541016,952.576416015625,95.51274108886719,66.63056945800781,11.353503227233887,281.4203796386719,208.85031127929688,242.4140167236328,216.8694305419922,0,15,0,0,0,0,0,0,0,0,1,81,0
261703,-64.875,47.625,1,0,0,49.988521575927734,55.04304122924805,164.0172119140625,9422.70703125,209.77761840820312,-125.67575073242188,335.453369140625,-23.8020076751709,19.41320037841797,179.02294921875,-85.25394439697266,1036.4017333984375,109.06455993652344,71.83070373535156,12.525107383728027,317.2023010253906,230.99139404296875,261.7274169921875,233.7847900390625,0,54,0,0,0,1,1,0,0,0,3,84,0
261704,-64.875,47.875,1,0,0,48.9752082824707,54.033058166503906,161.50827026367188,9437.0703125,208.29751586914062,-126.1942138671875,334.4627990722656,-24.661157608032227,80,178.26446533203125,-86.57025146484375,1094.4835205078125,115.28512573242188,75.74793243408203,12.89669418334961,336.3594970703125,240.54959106445312,274.1487731933594,248.69007873535156,0,13,0,0,0,0,0,0,0,0,1,76,0
261705,-64.875,48.125,1,0,0,41.65599822998047,57.3120002746582,167.49200439453125,9577.8837890625,204.45599365234375,-137.58399963378906,342.0039978027344,26.08799934387207,-88.832000732421875,171.68800354003906,-96.30000305175781,1135.3759765625,111.59600067138672,73.25599670410156,11.843999862670898,323.0639953613281,234.3560028076172,308.25201416015625,234.68800354003906,15,0,0,0,0,0,0,0,0,8,0,54,3
261706,-64.875,48.375,1,0,0,32.86777877807617,57.599998474121094,169.08111572265625,9524.21484375,194.95777893066406,-145.60000610351562,340.5777893066406,3.240000009536743,-99.20999908447266,161.91888427734375,-104.53888702392578,1144.29443359375,113.3155517578125,73.29777526855469,11.80888843536377,328.52667236328125,236.1844482421875,308.6766662597656,236.26222229003906,66,0,0,0,0,0,0,0,0,32,0,55,3
261707,-64.875,48.625,1,0,0,23.038888931274414,57.4466667175293,170.00889587402344,9443.0546875,183.74110412597656,-154.1300048828125,337.8944396972656,1.1299999952316284,-85.13666534423828,150.5477752685547,-113.48666381835938,1157.5755615234375,118.8933334350586,73.089996337890625,13.387777328491211,340.618896484375,237.42222595214844,317.5733337402344,239.07777404785156,67,0,0,0,0,0,0,0,0,31,0,55,3
261708,-64.875,48.875,1,0,0,21.06222152709961,53.52888870239258,162.37554931640625,9308.2734375,177.37554931640625,-152.12889099121094,329.5133361816406,48.516666412353516,-86.61444091796875,146.82777404785156,-113.93333435058594,1085.8800048828125,113.3133316040039,66.279998779296875,14.598889350891113,320.51220703125,217.9855499267578,308.76556396484375,219.94778442382812,67,0,0,0,0,0,0,0,0,31,0,55,3
261709,-64.875,49.125,1,0,0,24.071531295776367,47.19170379638672,148.62518310546875,9138.314453125,174.08726501464844,-143.39341735839844,317.4892578125,16.389127731323242,-13.221745491027832,147.96279907226562,-108.95851135253906,1010.0643920898438,106.52074432373047,64.87982940673828,14.666666984558105,298.0629577636719,208.7825469970703,274.2460632324219,217.13876342773438,0,70,0,0,0,0,0,0,0,0,0,18,0
261714,-64.875,50.375,1,0,0,20.85614013671875,42.82105255126953,132.8982391357422,9381.4658203125,169.95790100097656,-151.91929626464844,321.8456115722656,67.247955322265625,-115.67251586914062,147.06666564941406,-116.46783447265625,1044.6632080078125,115.12865447998047,53.44093704223633,20.978946685791016,342.89239501953125,174.14385986328125,294.9075927734375,174.17893981933594,58,0,2,2,0,0,0,0,0,28,0,55,2
261726,-64.875,53.375,1,0,0,-25.151111602783203,70,164.07888793945312,12061.1845703125,180.01889038085938,-246.8333282470703,426.7422180175781,126.28666687011719,-199.06666564941406,131.98333740234375,-199.06666564941406,910.27557373046875,110.55999755859375,49.05666732788086,24.969999313354492,313.0088806152344,160.17111206054688,293.8599853515625,160.17111206054688,81,0,0,0,0,0,0,0,0,0,0,36,1
261727,-64.875,53.625,1,0,0,-26.281110763549805,69.75333404541016,163.14222717285156,12084.3798828125,179.26666259765625,-247.41888427734375,426.7810974121094,125.62333679199219,-200.62889099121094,131.36000061035156,-200.62889099121094,884.5211181640625,109.0633316040039,47.168888092041016,25.538888931274414,307.2588806152344,154.20777893066406,286.4855651855469,154.20777893066406,88,0,0,0,0,0,0,0,0,0,0,34,1
261738,-64.875,56.375,0,0,0,-43.947776794433594,68,164.45889282226562,11719.9052734375,158.54556274414062,-255.91111755371094,414.47332763671875,106.85778045654297,-93.61222076416016,110.5433349609375,-215.68333435058594,513.10223388671875,77.64888763427734,22.226667404174805,46.008888244628906,215.21665954589844,68.35888671875,213.45777893066406,78.81999969482422,99,0,0,0,0,0,0,0,0,0,0,31,1
262257,-64.625,44.125,1,0,0,74.217987060546875,54.389644622802734,193.8079071044922,7609.92529296875,210.16893005371094,-70.35694885253906,280.5245361328125,16.675748825073242,167.83787536621094,180.95367431640625,-32.31062698364258,1412.98779296875,152.55313110351562,87.40326690673828,17.810626983642578,451.2098083496094,272.4169006347656,274.9346008300781,388.0340576171875,43,0,0,0,0,0,0,0,0,20,0,56,5
262258,-64.625,44.375,1,1,0,70.6977767944336,60.71555709838867,205.40444946289062,7914.5732421875,214.03443908691406,-81.4477767944336,295.4766540527344,8.997777938842773,171.0322265625,181.1811065673828,-40.27111053466797,1431.611083984375,157.4199981689453,89.72333526611328,18.344444274902344,460.9911193847656,277.50665283203125,280.02777099609375,389.814453125,58,0,1,0,0,2,0,0,0,30,0,70,5
262259,-64.625,44.625,1,0,0,66.94222259521484,65.75333404541016,213,8171.79541015625,217.11778259277344,-91.55333709716797,308.6488952636719,2.0366666316986084,166.31443786621094,180.47222900390625,-47.76444625854492,1392.776611328125,152.18556213378906,94.43000030517578,15.975555419921875,439.9744567871094,286.5411071777344,291.3844299316406,363.60333251953125,59,0,0,0,0,3,0,0,0,28,0,56,5
262260,-64.625,44.875,1,0,0,61.50777816772461,69.2044448852539,216.93666076660156,8366.7998046875,217.1911163330078,-101.82888793945312,319.00555419921875,-5.872222423553467,158.1300048828125,177.272216796875,-56.08777618408203,1282.572265625,135.43666076660156,88.04444122314453,15.183333396911621,401.20001220703125,265.8244323730469,272.8711242675781,333.4366760253906,61,0,0,0,0,0,0,0,0,28,0,55,5
262261,-64.625,45.125,1,0,0,66.797332763671875,71.4306640625,216.41065979003906,8629.32421875,227.861328125,-102.20266723632812,330.0706787109375,0.42666667699813843,137.49066162109375,185.68666076660156,-54.76133346557617,1189.77734375,126.9106674194336,78.72933197021484,16.145334243774414,373.16265869140625,239.88400268554688,248.43600463867188,312.0693359375,30,0,0,0,0,15,2,2,3,25,0,61,4
262262,-64.625,45.375,1,0,0,62.609375,73.11830139160156,214.4888458251953,8894.890625,228.6763458251953,-112.31919860839844,340.99554443359375,-1.5513392686843872,138.44419860839844,184.5892791748047,-63.07366180419922,1283.578125,131.0892791748047,88.59598541259766,13.033482551574707,388.0290222167969,272.2790222167969,276.1473083496094,320.58929443359375,27,0,0,0,0,0,0,0,0,12,0,55,4
262263,-64.625,45.625,1,0,0,63.16632080078125,72.550933837890625,210.4428253173828,9027.8173828125,230.66943359375,-114.01039123535156,344.7463684082031,-10.212058067321777,176.59251403808594,186.8690185546875,-64.63409423828125,1305.3846435546875,135.1767120361328,88.45738220214844,14.644490242004395,400.03118896484375,271.1850280761719,272.6486511230469,336.2723388671875,27,0,0,0,0,1,0,0,0,13,0,57,4
262264,-64.625,45.875,1,0,0,59.60981750488281,69.36175537109375,201.0103302001953,9149.046875,226.61111450195312,-118.45219421386719,345.0775146484375,-3.8708009719848633,146.28939819335938,185.09173583984375,-70.22480773925781,1167.85791015625,112.5465087890625,80.74935150146484,10.72609806060791,334.65374755859375,252.7919921875,255.53488159179688,288.4728698730469,39,0,1,0,0,10,0,0,1,23,0,61,5
262265,-64.625,46.125,1,0,0,59.31986618041992,64.45454406738281,189.04937744140625,9201.0234375,223.58473205566406,-117.35690307617188,340.8945007324219,-13.808080673217773,156.4298553466797,185.8574676513672,-71.51066589355469,1149.0797119140625,109.31201171875,81.67901611328125,9.611672401428223,326.34344482421875,256.8282775878906,258.08978271484375,282.90460205078125,53,0,2,0,1,7,0,0,0,30,0,58,4
262266,-64.625,46.375,1,1,0,58.4387092590332,59.77903366088867,177.90322875976562,9224.3291015625,219.64999389648438,-116.30484008789062,335.9677429199219,-13.658064842224121,137.8838653564453,185.61935424804688,-72.94193267822266,1078.6531982421875,102.66935729980469,76.67903137207031,8.819355010986328,305.6838684082031,244.14193725585938,246.19677734375,256.55322265625,27,0,0,0,0,3,0,0,0,15,0,61,5
262267,-64.625,46.625,1,0,0,57.48950958251953,57.0489501953125,171.02098083496094,9256.56640625,217.28671264648438,-116.34265899658203,333.6014099121094,-14.41258716583252,99.46154022216797,185.3076934814453,-74.39160919189453,1071.230712890625,104.13286590576172,77.1468505859375,9.300699234008789,309.216796875,244.27972412109375,248.58741760253906,252.6923065185547,3,0,0,0,0,0,0,0,0,2,0,64,4
262271,-64.625,47.625,1,0,0,49.741573333740234,47.865169525146484,148.5842742919922,9269.08984375,202.77528381347656,-118.93258666992188,321.6853942871094,-20.719100952148438,120.31460571289062,177.71910095214844,-83.505615234375,1080.2808837890625,115.40449523925781,75,13.067416191101074,335.6629333496094,237.0786590576172,270.2471923828125,243.93258666992188,0,4,0,0,0,0,0,0,0,0,0,76,0
262272,-64.625,47.875,1,0,0,48.3684196472168,45.19450759887695,142.60183715820312,9223.3115234375,199.18763732910156,-117.65904235839844,316.84210205078125,-20.908466339111328,106.63844299316406,176.1029815673828,-84.34553527832031,1102.9222412109375,118.59954071044922,75.05949401855469,13.533181190490723,344.4324951171875,238.2219696044922,271.7093811035156,246.5675048828125,0,29,0,0,0,1,0,0,0,0,2,82,0
262273,-64.625,48.125,1,0,0,46.94736862182617,44.52631759643555,140.84210205078125,9235,197.6842041015625,-118.47368621826172,316.1052551269531,-22.157894134521484,105.9473648071289,175.05262756347656,-86,1115.5263671875,120.68421173095703,74.578948974609375,13.8421049118042,348.6842041015625,237.6842041015625,272.0526428222656,245.05262756347656,0,0,0,0,0,0,0,0,0,0,0,1,0
262274,-64.625,48.375,1,1,0,37.966609954833984,51.85588836669922,156.91915893554688,9416.4501953125,195.2196807861328,-135.16168212890625,330.3883972167969,22.970123291015625,-98.07556915283203,166.49911499023438,-98.07556915283203,1114.796142578125,110.46748352050781,68.70825958251953,12.333919525146484,319.4305725097656,222.62039184570312,300.9701232910156,222.62039184570312,38,0,0,0,0,1,0,0,0,20,0,54,3
262276,-64.625,48.875,1,0,0,31.032258987426758,49.61957550048828,152.96885681152344,9290.5107421875,184.98776245117188,-139.3103485107422,324.31256103515625,8.729700088500977,-59.24026870727539,157.3926544189453,-103.781982421875,1097.4716796875,116.41935729980469,67.60066986083984,14.84872055053711,327.4571838378906,221.9466094970703,300.1123352050781,224.4649658203125,64,0,0,0,0,0,0,0,0,30,0,55,3
262277,-64.625,49.125,1,0,0,26.665071487426758,45.638755798339844,145.05023193359375,9111.7822265625,175.57655334472656,-139.035888671875,314.6291809082031,4.50478458404541,14.01913833618164,150.7320556640625,-105.88995361328125,1123.086181640625,121.13397216796875,71.17224884033203,15.435406684875488,337.1602783203125,229.7679443359375,299.9330139160156,241.3277587890625,0,39,0,0,0,0,0,0,0,0,0,86,0
